,geo_A_id,geo_B_id,task_id,winner_side,winner_ID,loser_ID
3058,1484,1598,237527,A,1484,1598
3059,2269,1016,240105,A,2269,1016
3060,2270,2382,237529,A,2270,2382
3061,2271,2063,238340,A,2271,2063
3062,2272,1272,237533,A,2272,1272
3063,1645,207,238471,A,1645,207
3064,1425,1602,237537,B,1602,1425
3065,2273,3837,238342,B,3837,2273
3066,2274,2881,237539,A,2274,2881
3067,716,3952,238607,B,3952,716
3068,2097,1183,237542,A,2097,1183
3069,2275,1118,238344,B,1118,2275
3070,16,2355,237548,B,2355,16
3071,2276,4493,238474,B,4493,2276
3072,38,459,237551,A,38,459
3073,809,1343,238347,B,1343,809
3074,1507,4504,237558,B,4504,1507
3075,2277,3278,239791,B,3278,2277
3076,1052,1291,237566,B,1291,1052
3077,2278,2630,238349,A,2278,2630
3078,2204,2678,237567,A,2204,2678
3079,2279,4064,238488,B,4064,2279
3080,2280,3279,237573,A,2280,3279
3081,2281,1426,238352,A,2281,1426
3082,2282,3563,237583,A,2282,3563
3083,265,1643,238608,B,1643,265
3084,2283,2870,237588,B,2870,2283
3085,2284,2038,238354,A,2284,2038
3086,193,1992,237589,A,193,1992
3087,2285,379,238491,B,379,2285
3088,1249,1718,238357,B,1718,1249
3089,1622,4608,242754,A,1622,4608
3090,2286,669,238358,A,2286,669
3091,2287,4745,238492,A,2287,4745
3092,443,3278,238360,B,3278,443
3093,2223,1227,238612,A,2223,1227
3094,1501,3936,238362,B,3936,1501
3095,95,3526,238494,B,3526,95
3096,287,4547,238363,A,287,4547
3097,2288,1679,239794,A,2288,1679
3098,1907,4505,238364,A,1907,4505
3099,2289,4764,238496,B,4764,2289
3100,1772,3743,238367,A,1772,3743
3101,1695,2956,238617,A,1695,2956
3102,2290,1743,238369,B,1743,2290
3103,433,2416,238498,B,2416,433
3104,2291,1125,238372,B,1125,2291
3105,2292,449,240110,A,2292,449
3106,90,45,238375,A,90,45
3107,894,1268,238500,B,1268,894
3108,1704,4579,238377,A,1704,4579
3109,2293,875,238623,A,2293,875
3110,1691,4066,238379,A,1691,4066
3111,882,4445,238501,B,4445,882
3112,2294,2740,238383,A,2294,2740
3113,2295,88,239798,B,88,2295
3114,1870,2685,238385,B,2685,1870
3115,2296,3571,238503,B,3571,2296
3116,272,2083,238386,A,272,2083
3117,2297,3085,238625,B,3085,2297
3118,1634,2568,238504,B,2568,1634
3119,1033,1841,240449,A,1033,1841
3120,1144,1310,238505,A,1144,1310
3121,2298,4724,238628,B,4724,2298
3122,2299,3267,238506,B,3267,2299
3123,2300,2739,239800,B,2739,2300
3124,2301,2152,238508,A,2301,2152
3125,926,1666,238631,B,1666,926
3126,353,554,238509,A,353,554
3127,422,103,240114,B,103,422
3128,2302,1792,238511,B,1792,2302
3129,2303,4407,238634,B,4407,2303
3130,1966,1448,238512,B,1448,1966
3131,656,2799,239803,B,2799,656
3132,2304,2795,238514,A,2304,2795
3133,2192,2866,238638,A,2192,2866
3134,985,485,238515,B,485,985
3135,2305,1186,242962,B,1186,2305
3136,2306,633,238516,B,633,2306
3137,2307,4228,238641,B,4228,2307
3138,1977,2893,238517,A,1977,2893
3139,2308,2243,239807,A,2308,2243
3140,252,4798,238518,B,4798,252
3141,541,78,238643,B,78,541
3142,1013,580,238519,B,580,1013
3143,186,1293,240116,A,186,1293
3144,2309,4344,238520,B,4344,2309
3145,1421,1351,238644,A,1421,1351
3146,2310,3890,238521,B,3890,2310
3147,2311,4120,239808,B,4120,2311
3148,2312,1653,238645,B,1653,2312
3149,2313,2196,240450,B,2196,2313
3150,1710,2023,238650,B,2023,1710
3151,2314,4121,239811,A,2314,4121
3152,2315,1975,238654,A,2315,1975
3153,1186,2938,240119,B,2938,1186
3154,1382,2107,238656,A,1382,2107
3155,1469,1945,239812,A,1469,1945
3156,2316,2754,238659,A,2316,2754
3157,454,3466,242755,B,3466,454
3158,18,4237,238661,B,4237,18
3159,2317,4269,239813,A,2317,4269
3160,1046,3145,238663,A,1046,3145
3161,2318,2447,240122,B,2447,2318
3162,2319,3600,238665,B,3600,2319
3163,2320,3459,239816,A,2320,3459
3164,2321,2286,238667,B,2286,2321
3165,433,2846,240451,B,2846,433
3166,2322,2836,238669,A,2322,2836
3167,1942,4733,239818,A,1942,4733
3168,2323,1519,238673,A,2323,1519
3169,509,104,240125,A,509,104
3170,338,2743,238676,A,338,2743
3171,459,2959,239819,B,2959,459
3172,2324,1247,238677,B,1247,2324
3173,2325,1529,243329,B,1529,2325
3174,2326,2388,238679,B,2388,2326
3175,1599,3072,239820,B,3072,1599
3176,579,2603,238681,B,2603,579
3177,2327,1097,240128,B,1097,2327
3178,2328,1833,239821,A,2328,1833
3179,1336,4380,240452,B,4380,1336
3180,2329,4186,239823,A,2329,4186
3181,2256,1794,240131,A,2256,1794
3182,1790,2749,239825,B,2749,1790
3183,2330,3531,242756,A,2330,3531
3184,2331,2063,239828,A,2331,2063
3185,374,1935,240132,B,1935,374
3186,2332,2781,239830,B,2781,2332
3187,2333,1928,240453,B,1928,2333
3188,674,1744,239835,A,674,1744
3189,123,1146,240134,B,1146,123
3190,2334,1877,239836,B,1877,2334
3191,2265,31,242963,A,2265,31
3192,2335,258,239837,A,2335,258
3193,2336,4529,240136,A,2336,4529
3194,314,1678,239839,A,314,1678
3195,2337,3720,240455,B,3720,2337
3196,2338,3264,239841,A,2338,3264
3197,2339,2108,240137,A,2339,2108
3198,332,930,239843,B,930,332
3199,1204,4359,242759,A,1204,4359
3200,2340,1594,239845,A,2340,1594
3201,110,998,240139,A,110,998
3202,1262,3245,239846,A,1262,3245
3203,2341,1750,240456,B,1750,2341
3204,1226,3085,239848,B,3085,1226
3205,424,1472,240142,A,424,1472
3206,2104,2937,239850,B,2937,2104
3207,2342,1243,243490,B,1243,2342
3208,141,2083,240144,B,2083,141
3209,823,2244,240458,A,823,2244
3210,2343,912,240148,B,912,2343
3211,2344,1369,242760,B,1369,2344
3212,2345,3525,240150,A,2345,3525
3213,2346,1828,240459,B,1828,2346
3214,1335,1174,240151,A,1335,1174
3215,1294,4535,242964,B,4535,1294
3216,1073,654,240156,A,1073,654
3217,2347,2639,240460,B,2639,2347
3218,655,1127,240158,A,655,1127
3219,2348,963,242761,A,2348,963
3220,2349,3430,240161,B,3430,2349
3221,2350,3796,240463,A,2350,3796
3222,2267,2519,240162,B,2519,2267
3223,1652,1653,243330,B,1653,1652
3224,1080,2318,240163,B,2318,1080
3225,115,3553,240464,A,115,3553
3226,2351,4324,240167,A,2351,4324
3227,1680,2193,242762,A,1680,2193
3228,2352,4660,240169,B,4660,2352
3229,1177,3678,240466,B,3678,1177
3230,1590,3561,240171,B,3561,1590
3231,2353,4286,242965,B,4286,2353
3232,2354,4476,240173,A,2354,4476
3233,2355,2710,240467,B,2710,2355
3234,1744,3029,240174,A,1744,3029
3235,1090,717,242763,A,1090,717
3236,1174,4324,240175,A,1174,4324
3237,2356,4604,240470,B,4604,2356
3238,2357,2854,243543,A,2357,2854
3239,170,822,240471,B,822,170
3240,2358,221,242764,B,221,2358
3241,1534,1069,240472,B,1069,1534
3242,2359,1969,242966,A,2359,1969
3243,2360,4069,240474,B,4069,2360
3244,2361,4020,242765,A,2361,4020
3245,2362,2868,240476,B,2868,2362
3246,487,1172,243332,B,1172,487
3247,2363,4765,240478,B,4765,2363
3248,2364,478,242766,B,478,2364
3249,2069,4504,240480,B,4504,2069
3250,2365,3439,242967,A,2365,3439
3251,2366,1296,240482,A,2366,1296
3252,2367,284,242767,A,2367,284
3253,2368,2935,240483,A,2368,2935
3254,2369,1197,243493,A,2369,1197
3255,1667,1926,240484,B,1926,1667
3256,1757,2772,242768,A,1757,2772
3257,2370,2396,240486,B,2396,2370
3258,611,4213,242968,B,4213,611
3259,1428,785,240489,A,1428,785
3260,2371,4455,242769,A,2371,4455
3261,581,1341,240490,A,581,1341
3262,2372,3453,243333,B,3453,2372
3263,1139,871,240492,A,1139,871
3264,1509,519,242770,B,519,1509
3265,2373,3868,240494,A,2373,3868
3266,1709,1935,242969,B,1935,1709
3267,2374,916,240495,B,916,2374
3268,2375,2425,242771,B,2425,2375
3269,1846,2079,243808,B,2079,1846
3270,1508,4057,242772,A,1508,4057
3271,443,4693,242970,B,4693,443
3272,2376,4418,242773,A,2376,4418
3273,2377,2191,243497,A,2377,2191
3274,2133,3929,242774,A,2133,3929
3275,1196,3529,242971,B,3529,1196
3276,193,1821,242775,B,1821,193
3277,2378,4552,243547,A,2378,4552
3278,140,3927,242776,B,3927,140
3279,2379,4783,242972,B,4783,2379
3280,2380,965,242777,B,965,2380
3281,2381,997,243499,B,997,2381
3282,1614,2004,242778,A,1614,2004
3283,1526,1662,242973,A,1526,1662
3284,2382,3843,242779,B,3843,2382
3285,2383,1741,244082,B,1741,2383
3286,1254,4559,242780,A,1254,4559
3287,934,4600,242978,B,4600,934
3288,2384,4651,242781,A,2384,4651
3289,2385,4280,243500,A,2385,4280
3290,2386,660,242782,B,660,2386
3291,2387,4142,242981,A,2387,4142
3292,115,2874,242783,A,115,2874
3293,2388,4192,243552,B,4192,2388
3294,2389,3326,242784,A,2389,3326
3295,480,4736,242983,A,480,4736
3296,2390,3276,242785,B,3276,2390
3297,2391,146,243501,B,146,2391
3298,1385,1471,242786,A,1385,1471
3299,2392,774,242988,B,774,2392
3300,88,1537,242787,B,1537,88
3301,2393,243,243812,B,243,2393
3302,2394,4263,242788,A,2394,4263
3303,184,1215,242991,B,1215,184
3304,2234,2222,242789,B,2222,2234
3305,2032,367,243502,A,2032,367
3306,2395,2731,242790,B,2731,2395
3307,2118,3136,242993,B,3136,2118
3308,2396,2346,242791,A,2396,2346
3309,852,824,243558,A,852,824
3310,2397,352,242792,B,352,2397
3311,2398,3375,242995,B,3375,2398
3312,1901,132,242793,B,132,1901
3313,2139,1704,243503,B,1704,2139
3314,202,3687,242794,B,3687,202
3315,2399,968,242999,B,968,2399
3316,980,1845,242795,B,1845,980
3317,2400,2750,244864,B,2750,2400
3318,2401,1502,242796,B,1502,2401
3319,2402,4215,243005,B,4215,2402
3320,2403,3696,242797,B,3696,2403
3321,39,3935,243504,A,39,3935
3322,2374,4123,242798,B,4123,2374
3323,2404,4796,243009,B,4796,2404
3324,2405,3685,242799,A,2405,3685
3325,1896,1800,243559,A,1896,1800
3326,2406,1878,242800,A,2406,1878
3327,2407,3744,243012,A,2407,3744
3328,1443,1593,242801,A,1443,1593
3329,1682,1588,243505,A,1682,1588
3330,2408,2192,242802,B,2192,2408
3331,2046,3514,243014,A,2046,3514
3332,1507,2379,242803,A,1507,2379
3333,2350,3901,243817,B,3901,2350
3334,1449,381,242804,A,1449,381
3335,2409,3591,243018,B,3591,2409
3336,2410,4343,242805,B,4343,2410
3337,1634,3082,243506,B,3082,1634
3338,343,2856,242806,B,2856,343
3339,2411,3929,243020,B,3929,2411
3340,593,627,242807,A,593,627
3341,2412,4713,243562,A,2412,4713
3342,2413,1197,242808,A,2413,1197
3343,2414,2209,243025,B,2209,2414
3344,404,2148,242809,A,404,2148
3345,1907,3858,243507,A,1907,3858
3346,2415,2820,242810,A,2415,2820
3347,1059,175,243029,A,1059,175
3348,1843,2268,242811,A,1843,2268
3349,1220,2969,244085,B,2969,1220
3350,1345,502,242812,A,1345,502
3351,1059,1502,243040,B,1502,1059
3352,1007,1225,242813,A,1007,1225
3353,2143,2547,243508,B,2547,2143
3354,2416,2305,242814,A,2416,2305
3355,2417,730,243044,A,2417,730
3356,2418,2555,242815,B,2555,2418
3357,1529,4404,243820,B,4404,1529
3358,2419,3288,243509,B,3288,2419
3359,2420,2297,245183,A,2420,2297
3360,2421,4318,243510,B,4318,2421
3361,1646,827,243827,A,1646,827
3362,22,774,243515,A,22,774
3363,2422,2728,244093,B,2728,2422
3364,2423,1287,243516,A,2423,1287
3365,1465,2797,243829,B,2797,1465
3366,708,124,243517,A,708,124
3367,227,2151,244865,A,227,2151
3368,32,325,243519,B,325,32
3369,2424,3653,243832,B,3653,2424
3370,1623,4403,243521,B,4403,1623
3371,2425,4287,244094,A,2425,4287
3372,1301,3612,243526,A,1301,3612
3373,779,3060,243836,A,779,3060
3374,2426,4030,243528,B,4030,2426
3375,1046,3132,245253,A,1046,3132
3376,2427,1707,243530,A,2427,1707
3377,2087,4406,243841,B,4406,2087
3378,46,2363,243532,B,2363,46
3379,2428,3112,244097,A,2428,3112
3380,429,74,243533,A,429,74
3381,2133,357,243845,A,2133,357
3382,2429,279,243537,A,2429,279
3383,1200,2926,244866,A,1200,2926
3384,1581,1143,243847,B,1143,1581
3385,2067,2072,244100,B,2072,2067
3386,2430,3490,243849,A,2430,3490
3387,464,4097,245184,B,4097,464
3388,2431,924,243852,A,2431,924
3389,2432,273,244103,A,2432,273
3390,2433,4743,243854,B,4743,2433
3391,2434,3345,244867,B,3345,2434
3392,2435,2076,243856,A,2435,2076
3393,2436,4223,244104,B,4223,2436
3394,1973,4112,243859,A,1973,4112
3395,1281,4409,246079,B,4409,1281
3396,1903,3648,243861,B,3648,1903
3397,324,2476,244107,B,2476,324
3398,2437,168,243863,A,2437,168
3399,1727,280,244868,B,280,1727
3400,1609,4282,243867,A,1609,4282
3401,2438,290,245185,B,290,2438
3402,2439,3887,243872,A,2439,3887
3403,2381,730,244869,A,2381,730
3404,1743,4459,243874,A,1743,4459
3405,1812,4044,246423,A,1812,4044
3406,1849,4533,243876,A,1849,4533
3407,2440,1552,244870,A,2440,1552
3408,1750,785,243878,B,785,1750
3409,2113,1107,245186,B,1107,2113
3410,2441,3222,243880,B,3222,2441
3411,2442,1501,244871,A,2442,1501
3412,1357,1597,243881,B,1597,1357
3413,2443,236,245258,B,236,2443
3414,2035,2898,243884,A,2035,2898
3415,975,3872,244872,A,975,3872
3416,2444,535,243886,A,2444,535
3417,2289,654,245187,B,654,2289
3418,2445,1411,243888,A,2445,1411
3419,349,2465,244873,B,2465,349
3420,944,2654,243890,B,2654,944
3421,2446,4321,246080,A,2446,4321
3422,1747,2898,243892,A,1747,2898
3423,506,2364,244875,A,506,2364
3424,2447,4423,243895,A,2447,4423
3425,2448,4243,245188,B,4243,2448
3426,2449,1979,243898,A,2449,1979
3427,385,4432,244876,A,385,4432
3428,1624,2930,243901,B,2930,1624
3429,1399,720,245261,A,1399,720
3430,2450,3722,243904,B,3722,2450
3431,2451,4032,244879,A,2451,4032
3432,2452,2096,243908,B,2096,2452
3433,2453,3536,245189,B,3536,2453
3434,1318,4251,243913,B,4251,1318
3435,1159,1533,244881,B,1533,1159
3436,2454,3720,243914,B,3720,2454
3437,2455,2512,253271,B,2512,2455
3438,2456,2855,243915,B,2855,2456
3439,706,3594,244882,B,3594,706
3440,2457,3102,243916,A,2457,3102
3441,2458,1212,245190,B,1212,2458
3442,1864,3036,243917,A,1864,3036
3443,440,2343,244884,A,440,2343
3444,2459,1103,243920,A,2459,1103
3445,1548,775,245263,A,1548,775
3446,2460,2362,243923,A,2460,2362
3447,2313,4019,244885,A,2313,4019
3448,1867,4387,243924,B,4387,1867
3449,1432,3643,245191,A,1432,3643
3450,2461,3583,243929,A,2461,3583
3451,2439,343,244886,A,2439,343
3452,2462,1194,243930,A,2462,1194
3453,2463,878,246081,B,878,2463
3454,2464,306,243931,A,2464,306
3455,2222,771,244887,B,771,2222
3456,2067,2415,243933,B,2415,2067
3457,2465,3727,245192,B,3727,2465
3458,2466,4329,243934,B,4329,2466
3459,2467,1528,244888,A,2467,1528
3460,147,3741,243935,B,3741,147
3461,2468,1916,245266,A,2468,1916
3462,2469,3115,243936,A,2469,3115
3463,2470,2932,244890,A,2470,2932
3464,117,2731,243938,B,2731,117
3465,1519,4788,245193,B,4788,1519
3466,47,2289,243940,A,47,2289
3467,2471,997,246424,B,997,2471
3468,1734,2898,243941,B,2898,1734
3469,2472,2770,245194,A,2472,2770
3470,2473,4273,243942,B,4273,2473
3471,2474,4025,245267,A,2474,4025
3472,2475,1070,245195,A,2475,1070
3473,2476,2451,246082,A,2476,2451
3474,2477,4008,245196,B,4008,2477
3475,2478,2413,245270,A,2478,2413
3476,2479,44,245197,A,2479,44
3477,1914,1618,253944,B,1618,1914
3478,1643,559,245198,B,559,1643
3479,125,2310,245273,A,125,2310
3480,2480,1755,245199,A,2480,1755
3481,2481,105,246083,B,105,2481
3482,1761,4526,245200,B,4526,1761
3483,1702,2764,245274,A,1702,2764
3484,608,261,245201,B,261,608
3485,2482,2570,246425,B,2570,2482
3486,930,607,245203,A,930,607
3487,2178,4459,245276,A,2178,4459
3488,2483,1678,245205,A,2483,1678
3489,2484,1020,246084,A,2484,1020
3490,401,691,245206,B,691,401
3491,2485,2747,245278,B,2747,2485
3492,2486,2741,245208,A,2486,2741
3493,2487,4433,253273,A,2487,4433
3494,980,3995,245209,B,3995,980
3495,2488,2451,245280,B,2451,2488
3496,2489,350,245211,B,350,2489
3497,570,629,246085,A,570,629
3498,659,4378,245212,B,4378,659
3499,1901,2157,245281,B,2157,1901
3500,2490,2919,245220,A,2490,2919
3501,2491,1702,246426,B,1702,2491
3502,2093,1478,245222,B,1478,2093
3503,2492,3452,245283,A,2492,3452
3504,2493,4777,245225,B,4777,2493
3505,1480,1616,246086,B,1616,1480
3506,2494,1802,245229,B,1802,2494
3507,2495,1579,245285,A,2495,1579
3508,2496,1367,256364,B,1367,2496
3509,2497,652,245287,B,652,2497
3510,2498,1710,246087,A,2498,1710
3511,2499,2640,245288,B,2640,2499
3512,353,758,246427,B,758,353
3513,2500,2827,245290,B,2827,2500
3514,2501,3531,246088,A,2501,3531
3515,814,952,245291,B,952,814
3516,2263,27,253274,A,2263,27
3517,2502,4364,245292,A,2502,4364
3518,2503,97,246089,A,2503,97
3519,2504,513,245293,A,2504,513
3520,767,1809,246428,B,1809,767
3521,2031,2201,245294,A,2031,2201
3522,2505,214,246090,A,2505,214
3523,1701,4112,245296,B,4112,1701
3524,2506,2791,253945,A,2506,2791
3525,2507,4800,245297,B,4800,2507
3526,2508,2809,246091,A,2508,2809
3527,1593,4419,245299,B,4419,1593
3528,1662,3812,246429,A,1662,3812
3529,2509,411,245303,A,2509,411
3530,1721,2070,246092,A,1721,2070
3531,2510,1469,245305,B,1469,2510
3532,112,430,253290,B,430,112
3533,2511,923,245306,B,923,2511
3534,2512,3505,246093,A,2512,3505
3535,2513,3232,245308,A,2513,3232
3536,1633,1852,246430,B,1852,1633
3537,2514,914,245309,B,914,2514
3538,2515,697,246094,A,2515,697
3539,2106,3292,256437,B,3292,2106
3540,2326,981,246095,A,2326,981
3541,1693,2938,246431,B,2938,1693
3542,328,633,246096,B,633,328
3543,2516,2843,253293,B,2843,2516
3544,2517,1177,246097,B,1177,2517
3545,2518,2411,246432,B,2411,2518
3546,44,3710,246098,B,3710,44
3547,230,1628,253946,A,230,1628
3548,2519,2638,246099,A,2519,2638
3549,2520,3340,246433,A,2520,3340
3550,2521,523,246100,A,2521,523
3551,2522,1351,253296,B,1351,2522
3552,105,4442,246102,A,105,4442
3553,1068,1563,246434,B,1563,1068
3554,2523,976,246103,B,976,2523
3555,2524,4085,256365,A,2524,4085
3556,2525,2887,246105,A,2525,2887
3557,219,3434,246435,A,219,3434
3558,2032,314,246106,B,314,2032
3559,2526,2104,253297,A,2526,2104
3560,2527,448,246108,A,2527,448
3561,2528,1636,246436,A,2528,1636
3562,1987,2482,246109,B,2482,1987
3563,2529,2118,253947,A,2529,2118
3564,635,3237,246111,B,3237,635
3565,319,1103,246437,B,1103,319
3566,2530,888,246113,A,2530,888
3567,493,240,253302,A,493,240
3568,1423,2996,246439,A,1423,2996
3569,2531,710,256905,A,2531,710
3570,2532,3602,246440,B,3602,2532
3571,2533,252,253307,A,2533,252
3572,2534,1164,246441,B,1164,2534
3573,928,3261,253948,B,3261,928
3574,2535,2116,246442,B,2116,2535
3575,1983,2822,253310,A,1983,2822
3576,2536,1027,246443,B,1027,2536
3577,2537,229,256366,A,2537,229
3578,2538,2962,246444,B,2962,2538
3579,2539,3912,253322,A,2539,3912
3580,1118,4437,246445,B,4437,1118
3581,2540,1172,253949,A,2540,1172
3582,2541,3288,246446,B,3288,2541
3583,2538,3437,253324,B,3437,2538
3584,2542,3887,246447,A,2542,3887
3585,2543,3428,256441,B,3428,2543
3586,2544,2982,246448,B,2982,2544
3587,2545,2819,253326,A,2545,2819
3588,2546,3297,246449,B,3297,2546
3589,1245,2869,253950,A,1245,2869
3590,417,3290,246450,A,417,3290
3591,2547,3538,253328,A,2547,3538
3592,2548,201,246451,B,201,2548
3593,2549,1416,256367,A,2549,1416
3594,1436,1894,246452,B,1894,1436
3595,2550,625,253330,A,2550,625
3596,2551,4288,246453,B,4288,2551
3597,2535,3088,253951,B,3088,2535
3598,1212,4361,253331,A,1212,4361
3599,2128,4405,245513,B,4405,2128
3600,2552,4522,257019,B,4522,2552
3601,1721,3110,253334,B,3110,1721
3602,560,414,246024,A,560,414
3603,2553,3545,253952,B,3545,2553
3604,1650,1103,246025,B,1103,1650
3605,2075,2851,253338,A,2075,2851
3606,1345,4318,246026,B,4318,1345
3607,1083,3649,256368,A,1083,3649
3608,2348,36,246027,A,2348,36
3609,1237,3661,253343,B,3661,1237
3610,883,2451,246028,B,2451,883
3611,2554,1303,253953,A,2554,1303
3612,220,3139,246029,B,3139,220
3613,2555,2143,253344,A,2555,2143
3614,1112,4437,246030,B,4437,1112
3615,1189,915,256442,A,1189,915
3616,2556,1551,246031,B,1551,2556
3617,2557,2140,253346,A,2557,2140
3618,2388,286,246032,A,2388,286
3619,2558,352,253954,A,2558,352
3620,1412,1150,246033,A,1412,1150
3621,991,1756,253352,B,1756,991
3622,2559,4586,246034,B,4586,2559
3623,2560,3979,256371,B,3979,2560
3624,2561,3366,246035,B,3366,2561
3625,2507,1708,253360,B,1708,2507
3626,2562,251,246036,A,2562,251
3627,2170,4242,253955,A,2170,4242
3628,2239,1148,246037,A,2239,1148
3629,2563,2459,253361,A,2563,2459
3630,1964,1164,246038,B,1164,1964
3631,1048,1516,256908,A,1048,1516
3632,1938,4522,246039,B,4522,1938
3633,2564,4395,253364,A,2564,4395
3634,2565,2220,246040,B,2220,2565
3635,647,780,253956,A,647,780
3636,2264,3311,246041,B,3311,2264
3637,2011,3461,253365,B,3461,2011
3638,90,3443,246042,A,90,3443
3639,1226,2824,256372,B,2824,1226
3640,637,1745,246043,A,637,1745
3641,533,3979,253367,B,3979,533
3642,870,4693,246044,A,870,4693
3643,2566,2589,253957,B,2589,2566
3644,1338,729,246045,B,729,1338
3645,2567,4579,253368,A,2567,4579
3646,2568,1873,246046,B,1873,2568
3647,2569,73,256444,B,73,2569
3648,1279,3779,246047,B,3779,1279
3649,2570,512,253369,A,2570,512
3650,2153,225,246048,B,225,2153
3651,162,3501,253958,B,3501,162
3652,2571,1068,253371,A,2571,1068
3653,2572,917,256374,A,2572,917
3654,1709,2995,253373,A,1709,2995
3655,2573,75,253959,A,2573,75
3656,1538,3925,253375,A,1538,3925
3657,2339,2991,257447,A,2339,2991
3658,2574,3938,253377,A,2574,3938
3659,2159,1551,253960,B,1551,2159
3660,2575,704,253378,B,704,2575
3661,2576,2134,256375,B,2134,2576
3662,2577,3680,253379,B,3680,2577
3663,2305,253,253961,A,2305,253
3664,2165,4658,253380,A,2165,4658
3665,412,3645,256445,B,3645,412
3666,2578,889,253384,B,889,2578
3667,2579,4576,253962,A,2579,4576
3668,2473,1364,253386,B,1364,2473
3669,2580,1269,256377,B,1269,2580
3670,634,3876,253388,B,3876,634
3671,2233,2649,253963,B,2649,2233
3672,2581,1147,253394,B,1147,2581
3673,2153,4325,256909,B,4325,2153
3674,1149,3951,253395,B,3951,1149
3675,1528,2063,253964,B,2063,1528
3676,515,3783,253397,B,3783,515
3677,59,191,256379,B,191,59
3678,1718,4792,253401,A,1718,4792
3679,2582,3422,253965,B,3422,2582
3680,2583,1193,253402,A,2583,1193
3681,1652,1020,256446,A,1652,1020
3682,163,1090,253404,A,163,1090
3683,576,1164,253966,B,1164,576
3684,551,1629,253405,A,551,1629
3685,2517,1539,256380,B,1539,2517
3686,2584,3294,253406,B,3294,2584
3687,2585,1829,253967,B,1829,2585
3688,2586,578,253407,A,2586,578
3689,753,637,257024,B,637,753
3690,550,1029,253409,A,550,1029
3691,2587,3351,253968,A,2587,3351
3692,247,3742,253413,B,3742,247
3693,2588,1081,256381,B,1081,2588
3694,1500,2358,253414,A,1500,2358
3695,2589,3985,253969,B,3985,2589
3696,1440,1215,253419,B,1215,1440
3697,2590,261,256452,B,261,2590
3698,1028,370,253420,B,370,1028
3699,83,3599,253970,A,83,3599
3700,1453,1886,253422,B,1886,1453
3701,2012,4092,256382,A,2012,4092
3702,1671,673,253426,A,1671,673
3703,2091,3241,253971,A,2091,3241
3704,1593,3073,253427,B,3073,1593
3705,1721,3859,256914,A,1721,3859
3706,539,911,253429,B,911,539
3707,2228,24,253972,B,24,2228
3708,2243,2424,253431,B,2424,2243
3709,2591,3334,256384,A,2591,3334
3710,2592,2595,253432,B,2595,2592
3711,2593,2397,253973,B,2397,2593
3712,2594,3213,253434,B,3213,2594
3713,2595,612,256453,A,2595,612
3714,1798,4104,256385,B,4104,1798
3715,2596,1470,253475,A,2596,1470
3716,2195,2711,257619,B,2711,2195
3717,1484,3502,253477,A,1484,3502
3718,2597,3095,256386,B,3095,2597
3719,2598,1231,253479,B,1231,2598
3720,1125,1118,256455,B,1118,1125
3721,348,208,253481,B,208,348
3722,2599,1140,256388,B,1140,2599
3723,1051,600,253483,A,1051,600
3724,2600,4204,256918,B,4204,2600
3725,2601,3645,253486,B,3645,2601
3726,1016,2786,256389,B,2786,1016
3727,461,3888,253487,B,3888,461
3728,815,2517,256459,A,815,2517
3729,2602,2476,253489,B,2476,2602
3730,2603,3057,256391,B,3057,2603
3731,2604,2152,253490,A,2604,2152
3732,632,47,257027,B,47,632
3733,2605,3799,253491,A,2605,3799
3734,2606,524,256392,A,2606,524
3735,2607,2008,253492,A,2607,2008
3736,2608,2919,256460,B,2919,2608
3737,945,1195,253494,B,1195,945
3738,470,3951,256393,A,470,3951
3739,2609,2708,253495,A,2609,2708
3740,2610,286,256922,A,2610,286
3741,1058,4692,253496,A,1058,4692
3742,2611,2006,256394,A,2611,2006
3743,345,2908,253497,B,2908,345
3744,1080,4725,256461,B,4725,1080
3745,2612,4186,253498,B,4186,2612
3746,56,3901,256396,B,3901,56
3747,2613,60,253499,A,2613,60
3748,396,4357,257451,B,4357,396
3749,2614,1293,253500,A,2614,1293
3750,2615,2697,256397,A,2615,2697
3751,2616,4435,253504,B,4435,2616
3752,2617,1046,256464,A,2617,1046
3753,335,4473,253506,A,335,4473
3754,2618,1985,256398,B,1985,2618
3755,1815,4523,253507,B,4523,1815
3756,2619,3996,256924,B,3996,2619
3757,2620,4067,253508,A,2620,4067
3758,1370,4413,256401,B,4413,1370
3759,2621,3774,253512,A,2621,3774
3760,1990,2530,256466,A,1990,2530
3761,2622,1014,253514,A,2622,1014
3762,344,2446,256403,B,2446,344
3763,2174,3778,253517,A,2174,3778
3764,2623,1463,257044,A,2623,1463
3765,180,3066,253520,B,3066,180
3766,2624,1283,256404,A,2624,1283
3767,2625,2498,253523,A,2625,2498
3768,2626,648,256468,B,648,2626
3769,2627,3433,253528,B,3433,2627
3770,2628,3188,256406,A,2628,3188
3771,2629,1728,253531,A,2629,1728
3772,2351,2916,256927,B,2916,2351
3773,334,2868,253533,A,334,2868
3774,2630,2298,256470,B,2298,2630
3775,2631,1646,263771,A,2631,1646
3776,2632,2051,256471,B,2051,2632
3777,2633,1065,256930,A,2633,1065
3778,2634,3058,256473,B,3058,2634
3779,1837,821,257048,A,1837,821
3780,2635,2187,256475,B,2187,2635
3781,2636,4359,256932,B,4359,2636
3782,2582,304,256476,B,304,2582
